Gaming_Platform,YoR,Sales_NA,Sales_EU,Sales_JP,Other_Sales,Genre
SAT,1998.0,0.0,0.0,0.02,0.0,Adventure
PS,1999.0,0.0,0.0,0.15,0.01,Racing
PS2,2008.0,0.07,0.05,0.0,0.02,Action
2600,1981.0,0.15,0.01,0.0,0.0,Action
PS3,,0.0,0.48,0.0,0.0,Platform
GBA,2004.0,0.47,0.18,0.0,0.01,Adventure
GB,1991.0,0.85,0.31,0.56,0.04,Adventure
3DS,2014.0,0.28,0.31,0.05,0.05,Action
XB,,0.05,0.02,0.0,0.0,Adventure
GBA,2003.0,0.07,0.03,0.0,0.0,Action
DS,2005.0,0.15,0.01,0.0,0.01,Action
GC,2006.0,0.11,0.03,0.0,0.0,Action
DS,2009.0,0.0,0.0,0.04,0.0,Action
N64,1999.0,0.68,0.12,0.0,0.01,Action
PSV,2014.0,0.02,0.01,0.0,0.01,Action
Wii,2012.0,0.1,0.04,0.0,0.01,Action
PS2,2009.0,0.04,0.03,0.0,0.01,Racing
XB,2005.0,0.05,0.01,0.0,0.0,Racing
PS3,2007.0,0.73,0.91,0.04,0.36,Racing
GC,2006.0,0.71,0.18,0.0,0.03,Racing
Wii,2009.0,0.09,0.01,0.0,0.01,Action
PS2,2005.0,2.08,0.83,0.46,0.25,Action
WiiU,2015.0,0.3,0.18,0.0,0.05,Action
X360,2009.0,0.07,0.03,0.0,0.01,Action
XOne,2014.0,0.03,0.04,0.0,0.01,Adventure
GC,2002.0,0.53,0.14,0.0,0.02,Action
PSP,2005.0,0.02,0.01,0.0,0.0,Racing
PSV,2015.0,0.0,0.0,0.19,0.0,Action
PS,1996.0,3.23,2.35,0.94,0.3,Platform
2600,1981.0,0.32,0.02,0.0,0.0,Action
PS2,2008.0,0.29,0.22,0.0,0.07,Action
DS,2010.0,0.0,0.0,0.07,0.0,Adventure
GBA,2002.0,0.02,0.01,0.0,0.0,Platform
GBA,2004.0,0.04,0.02,0.0,0.0,Racing
PC,2010.0,0.0,0.1,0.0,0.02,Action
DS,2007.0,0.29,0.0,0.0,0.02,Action
PS2,2001.0,1.36,0.86,0.64,0.13,Action
GC,2002.0,4.01,1.26,0.87,0.17,Platform
PS3,2015.0,0.0,0.0,0.15,0.0,Action
SNES,2012.0,1.75,0.51,0.74,0.28,Action
PS3,2010.0,0.0,0.0,0.05,0.0,Adventure
X360,,1.74,0.77,0.0,0.26,Action
XB,2003.0,0.11,0.03,0.0,0.01,Racing
X360,2011.0,,0.37,0.0,0.07,Racing
X360,2012.0,0.68,0.88,0.01,0.17,Action
PS,1998.0,0.32,0.22,0.0,0.04,Platform
PSV,2014.0,0.08,0.01,0.06,0.03,Adventure
DS,2007.0,0.03,0.0,0.0,0.0,Racing
Wii,,0.3,0.03,0.0,0.03,Action
Wii,2009.0,0.2,0.0,0.0,0.01,Racing
GC,2004.0,0.02,0.0,0.0,0.0,Action
DS,2007.0,0.71,0.01,0.0,0.06,Action
PSP,2006.0,0.06,0.0,0.0,0.01,Action
PS2,2008.0,0.03,0.03,0.0,0.01,Action
PS2,1987.0,0.79,0.41,0.63,0.58,Platform
Wii,2009.0,0.08,0.0,0.0,0.01,Racing
PS2,2002.0,0.4,0.31,0.0,0.1,Platform
PSV,2012.0,0.53,0.48,0.06,0.24,Action
PSV,2016.0,0.0,0.0,0.09,0.0,Action
X360,2010.0,3.7,1.95,0.09,0.58,Action
PS,1998.0,0.02,0.01,0.0,0.0,Adventure
DS,2004.0,0.06,0.0,0.0,0.0,Adventure
PS2,2006.0,0.01,0.01,0.0,0.0,Action
2600,,0.25,0.02,0.0,0.0,Action
PSV,2015.0,0.0,0.0,0.13,0.0,Action
2600,1982.0,1.1,0.07,0.0,0.01,Racing
3DS,2015.0,0.0,0.0,0.13,0.0,Action
PS2,2007.0,0.0,0.0,0.02,0.0,Adventure
XOne,2014.0,0.13,0.18,0.0,0.03,Platform
PSP,2006.0,0.0,0.0,0.01,0.0,Adventure
PS2,2008.0,0.01,0.01,0.0,0.0,Racing
PS3,2012.0,0.0,0.0,0.01,0.0,Adventure
XB,,0.17,0.05,0.0,0.01,Action
GBA,2005.0,0.08,0.03,0.0,0.0,Platform
PS2,2005.0,0.78,0.45,0.0,0.07,Platform
PSP,2012.0,0.0,0.0,0.11,0.0,Action
GBA,2002.0,0.33,0.12,0.0,0.01,Platform
PS4,2015.0,0.0,0.0,0.05,0.0,Action
GBA,2003.0,0.1,0.04,0.0,0.0,Platform
X360,2014.0,0.04,0.05,0.0,0.01,Adventure
PS2,2001.0,0.0,0.0,0.05,0.0,Action
DS,2008.0,0.16,0.0,0.0,0.01,Adventure
PS2,2003.0,0.85,0.66,0.0,0.22,Action
WiiU,2011.0,0.01,0.5,0.7,0.81,Racing
2600,1982.0,0.26,0.02,0.0,0.0,Action
PS3,2013.0,0.0,0.0,0.03,0.0,Action
PS3,2011.0,0.11,0.08,0.1,0.03,Action
XB,2005.0,0.33,0.1,0.0,0.02,Action
Wii,2008.0,0.0,0.02,0.04,0.0,Action
PC,2011.0,0.0,0.03,0.0,0.01,Adventure
GBA,2003.0,0.21,0.08,0.0,0.01,Racing
GBA,2005.0,0.05,0.02,0.0,0.0,Adventure
PS3,2012.0,0.36,0.49,0.0,0.2,Action
3DS,2012.0,0.0,0.0,0.21,0.0,Action
XB,2001.0,0.21,0.06,0.0,0.01,Action
3DS,2015.0,0.05,0.11,0.04,0.01,Action
3DS,2012.0,0.0,0.0,0.13,0.0,Action
PS2,2001.0,0.09,0.07,0.03,0.02,Adventure
DS,2008.0,0.04,0.01,0.0,0.0,Adventure
X360,2012.0,0.32,0.15,0.0,0.04,Action
PS3,2015.0,0.0,0.02,0.03,0.0,Racing
PSP,2013.0,0.0,0.0,0.03,0.0,Adventure
X360,2011.0,0.07,0.05,0.03,0.01,Action
PS,1999.0,0.27,0.18,0.0,0.03,Action
PS,2000.0,0.05,0.03,0.0,0.01,Platform
GBA,2006.0,0.01,0.01,0.0,0.0,Action
DS,2010.0,0.1,0.0,0.0,0.01,Racing
PSV,2013.0,0.0,0.0,0.01,0.0,Action
PS4,2016.0,0.01,0.02,0.01,0.0,Action
XB,2002.0,0.14,0.04,0.02,0.01,Racing
DS,2008.0,0.0,0.0,0.03,0.0,Action
PS4,2016.0,0.0,0.01,0.01,0.0,Action
PSP,2007.0,0.44,0.67,0.0,0.37,Racing
PS,2001.0,0.59,1.23,0.0,0.13,Adventure
XB,2002.0,0.01,0.0,0.0,0.0,Racing
PSP,2006.0,0.37,0.03,0.0,0.04,Racing
PSV,2014.0,0.0,0.0,0.06,0.0,Action
DS,2008.0,0.0,0.0,0.03,0.0,Adventure
DS,2007.0,0.13,0.0,0.0,0.01,Action
PS4,2015.0,0.0,0.0,0.1,0.0,Action
Wii,2008.0,0.02,0.0,0.0,0.0,Racing
PS2,2001.0,0.08,0.06,0.0,0.02,Racing
WiiU,2011.0,0.69,0.51,0.98,0.22,Action
N64,1988.0,0.47,0.61,0.52,0.98,Action
XB,2005.0,0.01,0.0,0.0,0.0,Adventure
PS3,2008.0,0.13,0.14,0.0,0.06,Action
NES,1990.0,1.74,0.25,0.21,0.03,Action
GBA,2004.0,0.54,0.2,0.0,0.01,Adventure
PS2,2006.0,0.06,0.05,0.0,0.02,Action
DS,2006.0,0.07,0.0,0.0,0.01,Action
PS2,2000.0,0.06,0.05,0.14,0.02,Racing
Wii,2007.0,0.04,0.0,0.0,0.0,Adventure
GC,2002.0,0.07,0.02,0.0,0.0,Racing
PSV,2014.0,0.0,0.0,0.01,0.0,Adventure
GB,1994.0,1.57,0.62,0.55,0.34,Platform
PS3,,0.36,0.41,0.0,0.15,Action
SAT,1995.0,0.0,0.0,0.07,0.0,Racing
DS,2009.0,0.27,0.0,0.0,0.02,Adventure
X360,2005.0,0.36,0.02,0.0,0.03,Action
PSV,2004.0,0.72,0.26,0.37,0.89,Adventure
Wii,2009.0,0.17,0.0,0.0,0.01,Adventure
WiiU,2011.0,0.81,0.6,0.38,0.04,Racing
N64,2000.0,1.9,0.67,0.73,0.06,Action
PS2,2008.0,0.0,0.0,0.01,0.0,Adventure
PS3,2013.0,0.45,0.37,0.44,0.16,Action
DS,2009.0,0.05,0.0,0.02,0.0,Racing
N64,1996.0,6.91,2.85,1.91,0.23,Platform
PS3,2011.0,0.04,0.03,0.0,0.01,Action
Wii,2011.0,0.04,0.03,0.0,0.01,Action
Wii,2004.0,0.34,0.26,0.18,0.08,Racing
PS2,2005.0,0.86,0.03,0.0,0.14,Racing
DS,2006.0,0.14,0.0,0.0,0.01,Adventure
GC,2002.0,0.1,0.03,0.0,0.0,Platform
N64,1992.0,0.81,0.91,0.4,0.51,Racing
GBA,2003.0,0.25,0.09,0.0,0.01,Action
TG16,2009.0,0.16,0.26,0.32,0.98,Adventure
PS2,1996.0,0.67,0.58,0.07,0.21,Racing
PS3,2010.0,0.22,0.36,0.02,0.12,Racing
WiiU,2014.0,0.0,0.03,0.08,0.0,Action
PS3,2014.0,0.0,0.0,0.05,0.0,Racing
PS,1994.0,0.04,0.02,0.0,0.0,Adventure
PS4,2015.0,0.47,1.03,0.07,0.28,Action
PSP,2010.0,0.0,0.0,0.01,0.0,Adventure
GEN,1994.0,0.0,0.0,0.26,0.0,Racing
DS,2010.0,0.12,0.0,0.0,0.01,Action
PS,1997.0,0.04,0.03,0.0,0.0,Action
WiiU,2010.0,0.48,0.38,0.27,0.9,Adventure
PS2,1992.0,0.94,0.83,0.41,0.24,Racing
PSV,2016.0,0.0,0.0,0.03,0.0,Action
XB,2005.0,1.26,0.61,0.0,0.09,Action
PSP,2009.0,0.0,0.0,0.04,0.0,Adventure
PS2,2005.0,0.12,0.09,0.0,0.03,Racing
GEN,1993.0,0.0,0.0,0.05,0.0,Platform
2600,1976.0,0.48,0.51,0.72,0.86,Action
XB,2005.0,0.26,0.11,0.0,0.02,Action
PS2,2007.0,0.69,0.0,0.04,1.68,Racing
X360,2009.0,0.73,0.96,0.01,0.22,Racing
3DS,2014.0,0.0,0.0,0.06,0.0,Action
PS3,2009.0,0.27,0.52,0.0,0.19,Racing
XB,2004.0,0.04,0.01,0.0,0.0,Action
PC,2010.0,0.0,0.01,0.0,0.0,Action
PSP,2006.0,0.3,0.43,0.0,0.22,Adventure
PC,2010.0,0.0,0.08,0.0,0.02,Action
N64,1992.0,0.55,0.15,0.24,0.01,Racing
PC,2015.0,0.01,0.01,0.0,0.0,Action
PSP,2009.0,0.0,0.0,0.02,0.0,Action
PS2,2007.0,0.12,0.09,0.0,0.03,Racing
DS,2010.0,0.01,0.14,0.0,0.02,Adventure
PS2,,0.08,0.07,0.0,0.02,Action
GC,2002.0,0.11,0.03,0.0,0.0,Racing
PS2,1986.0,0.5,0.79,0.88,0.97,Racing
DS,2007.0,0.11,0.0,0.0,0.01,Racing
PS2,2006.0,0.0,0.0,0.06,0.0,Action
XB,2002.0,0.0,0.0,0.01,0.0,Racing
PS3,2014.0,0.09,0.06,0.0,0.03,Adventure
2600,1975.0,0.26,0.99,0.58,0.92,Platform
PS2,2004.0,0.1,0.08,0.0,0.03,Platform
WiiU,2013.0,0.33,0.22,0.0,0.05,Action
2600,1988.0,0.22,0.01,0.0,0.0,Action
PS2,2009.0,0.0,0.0,0.03,0.0,Action
X360,2009.0,0.42,0.21,0.0,0.06,Action
2600,1981.0,0.74,0.04,0.0,0.01,Action
Wii,2009.0,0.38,0.0,0.0,0.03,Adventure
X360,2011.0,,0.21,0.0,0.04,Racing
PC,2013.0,0.22,0.38,0.0,0.05,Action
PSP,2010.0,0.0,0.0,0.02,0.0,Adventure
PSV,2016.0,0.0,0.0,0.01,0.0,Adventure
PS3,2013.0,0.07,0.22,0.01,0.08,Racing
PS2,2009.0,0.0,0.0,0.01,0.0,Adventure
NES,1985.0,5.82,3.21,1.6,0.52,Platform
GB,2000.0,0.0,0.0,0.07,0.0,Platform
X360,2010.0,0.11,0.02,0.0,0.01,Action
PS,1999.0,2.57,1.57,0.44,0.21,Racing
GBA,2007.0,0.16,0.06,0.0,0.0,Adventure
N64,2000.0,0.13,0.03,0.0,0.0,Racing
PSP,2005.0,0.14,0.01,0.0,0.01,Racing
WiiU,2008.0,0.1,0.29,0.68,0.78,Platform
PS2,2002.0,0.0,0.0,0.02,0.0,Adventure
PS2,2005.0,0.1,0.07,0.0,0.03,Action
SAT,2005.0,0.56,0.8,0.77,0.91,Racing
PSP,2014.0,0.0,0.0,,0.0,Adventure
PS,2000.0,0.03,0.02,0.0,0.0,Action
Wii,2007.0,0.18,0.16,0.03,0.04,Adventure
3DS,2015.0,0.0,0.0,0.02,0.0,Action
GBA,2005.0,0.33,0.12,0.0,0.01,Action
XOne,2015.0,0.05,0.0,0.0,0.01,Action
PS2,2001.0,2.02,1.17,0.0,0.42,Racing
DS,2009.0,0.24,0.12,0.0,0.04,Action
N64,2000.0,0.14,0.03,0.05,0.0,Action
X360,2014.0,0.28,0.16,0.0,0.04,Action
Wii,2008.0,0.38,0.0,0.0,0.03,Racing
X360,2012.0,0.2,0.33,0.0,0.05,Racing
PS3,2010.0,0.18,0.12,0.0,0.05,Action
PC,2013.0,0.0,0.01,0.0,0.0,Action
PS2,2004.0,0.6,0.47,0.0,0.16,Racing
DS,2007.0,0.11,0.0,0.0,0.01,Platform
DS,2004.0,0.04,0.0,0.0,0.0,Racing
PS2,2009.0,0.11,0.01,0.0,0.16,Action
PS2,2000.0,0.04,0.03,0.11,0.01,Racing
PS3,2008.0,0.12,0.21,0.0,0.08,Platform
PS3,2012.0,2.64,2.52,0.16,1.12,Action
DS,2008.0,0.04,0.01,0.0,0.0,Adventure
PS2,1990.0,0.62,0.99,0.22,0.33,Action
DS,2011.0,0.0,0.0,0.04,0.0,Adventure
DS,,0.04,0.0,0.0,0.0,Racing
GBA,2005.0,0.2,0.08,0.0,0.01,Action
PSP,2011.0,0.0,0.0,0.15,0.0,Adventure
GBA,2002.0,0.04,0.01,0.0,0.0,Action
Wii,2007.0,0.04,0.01,0.0,0.0,Action
PSP,2010.0,0.09,0.18,0.01,0.1,Action
PC,,0.05,0.11,0.0,0.03,Racing
PSV,2015.0,0.0,0.0,0.03,0.0,Adventure
Wii,2009.0,0.14,0.01,0.0,0.01,Action
PS2,2001.0,0.62,0.49,0.0,0.16,Action
PSP,2009.0,0.0,0.0,0.01,0.0,Adventure
DC,2001.0,0.0,0.0,0.12,0.0,Platform
PS3,2012.0,0.18,0.12,0.06,0.05,Action
DS,1985.0,0.0,0.0,0.02,0.0,Action
Wii,2008.0,0.14,0.0,0.0,0.01,Action
PS2,2003.0,0.21,0.16,0.0,0.05,Adventure
PS,1998.0,0.09,0.06,0.0,0.01,Racing
PS,1995.0,0.09,0.06,0.0,0.01,Racing
X360,,0.25,0.15,0.0,0.04,Action
PSV,2015.0,0.0,0.0,0.02,0.0,Action
XB,2002.0,0.28,0.08,0.0,0.01,Action
TG16,2005.0,0.55,0.64,0.27,0.69,Adventure
DS,2008.0,0.0,0.0,0.01,0.0,Adventure
PS3,2011.0,0.07,0.01,0.0,0.01,Action
PS,1997.0,0.38,0.26,0.0,0.04,Action
2600,1972.0,0.06,0.82,0.46,0.31,Platform
GBA,2002.0,0.11,0.04,0.0,0.0,Action
DS,2002.0,0.12,0.0,0.01,0.0,Platform
PSP,2007.0,0.22,0.27,0.0,0.16,Action
PS,1997.0,0.05,0.03,0.0,0.01,Racing
X360,2009.0,0.11,0.05,0.0,0.01,Action
PS3,2007.0,1.91,2.0,0.09,0.82,Adventure
PSP,2011.0,0.0,0.0,0.06,0.0,Adventure
PS3,2009.0,0.11,0.07,0.07,0.03,Action
DS,2006.0,0.04,0.0,0.0,0.0,Action
PSP,2007.0,0.03,0.0,0.0,0.0,Racing
PS,1999.0,0.09,0.06,0.0,0.01,Platform
3DS,2014.0,0.01,0.01,0.0,0.0,Action
Wii,2009.0,0.09,0.02,0.32,0.01,Action
PC,2014.0,0.0,0.15,0.0,0.01,Racing
Wii,2009.0,0.17,0.0,0.0,0.01,Action
PS,1999.0,0.03,0.02,0.0,0.0,Action
SNES,2015.0,1.7,0.54,1.79,1.33,Action
PS3,,0.15,0.13,0.63,0.05,Action
PS2,2003.0,0.05,0.04,0.0,0.01,Platform
DS,2008.0,0.05,0.0,0.0,0.0,Adventure
PS2,2011.0,0.0,0.0,0.06,0.0,Action
PS2,2002.0,0.08,0.06,0.0,0.02,Adventure
DS,2008.0,0.05,0.0,0.0,0.0,Racing
DS,2010.0,0.0,0.0,0.02,0.0,Action
PS2,2002.0,0.18,0.14,0.16,0.05,Action
PS,2000.0,0.0,0.0,0.37,0.03,Adventure
PS3,2012.0,0.02,0.12,0.0,0.03,Racing
PC,2014.0,0.0,0.06,0.0,0.0,Action
XOne,2013.0,0.22,0.06,0.0,0.03,Platform
PS,2000.0,0.02,0.01,0.0,0.0,Racing
SNES,1995.0,0.0,0.0,0.06,0.0,Platform
GC,2003.0,0.69,0.48,0.01,0.03,Racing
Wii,2010.0,0.63,0.62,0.0,0.14,Action
GC,2003.0,0.38,0.1,0.12,0.02,Action
Wii,2009.0,0.07,0.0,0.0,0.01,Adventure
PS,1996.0,0.01,0.01,0.0,0.0,Adventure
PS2,2007.0,0.0,0.0,0.2,0.0,Action
SAT,1998.0,0.0,0.0,0.08,0.0,Adventure
PS2,2001.0,2.08,1.09,0.15,0.33,Platform
XB,2002.0,0.04,0.01,0.0,0.0,Platform
PS,1997.0,0.08,0.05,0.0,0.01,Racing
GBA,2003.0,0.09,0.03,0.0,0.0,Racing
X360,2010.0,0.95,0.46,0.0,0.14,Action
Wii,2008.0,0.17,0.28,0.0,0.06,Action
PS2,2003.0,0.15,0.12,0.0,0.04,Action
PSP,2013.0,0.0,0.0,0.18,0.0,Action
Wii,2010.0,0.15,0.0,0.0,0.01,Action
DS,2006.0,0.39,0.0,0.0,0.03,Action
GC,2002.0,2.6,0.99,0.89,0.13,Action
PSP,2010.0,0.0,0.0,0.02,0.0,Adventure
GC,2005.0,0.04,0.01,0.0,0.0,Action
PS4,2015.0,0.0,0.0,0.05,0.0,Adventure
PSP,2011.0,0.0,0.0,0.14,0.0,Adventure
PS2,2001.0,2.45,2.01,0.87,0.72,Action
PS3,2011.0,0.12,0.08,0.02,0.03,Action
PSV,2014.0,0.0,0.0,0.15,0.0,Action
GBA,2004.0,0.0,0.0,0.25,0.01,Adventure
SNES,1993.0,0.0,0.0,0.01,0.0,Racing
Wii,2007.0,0.08,0.0,0.0,0.01,Action
PS3,2015.0,0.0,0.0,0.02,0.0,Adventure
PS3,2009.0,0.0,0.0,0.24,0.0,Action
PSV,2013.0,0.0,0.0,0.13,0.0,Action
DS,2008.0,0.03,0.01,0.0,0.0,Platform
PSP,2008.0,0.03,0.0,0.0,0.0,Action
DS,2009.0,0.0,0.04,0.0,0.0,Action
Wii,2009.0,0.09,0.0,0.0,0.01,Action
PC,2014.0,0.0,0.05,0.0,0.0,Action
PSV,2015.0,0.0,0.0,0.02,0.0,Action
PSV,2014.0,0.0,0.0,0.01,0.0,Adventure
PC,2003.0,0.0,0.02,0.0,0.0,Adventure
PS3,2007.0,0.16,0.66,0.0,0.23,Racing
PS2,2005.0,0.11,0.09,0.0,0.03,Action
DS,2007.0,0.0,0.0,0.01,0.0,Action
PS2,2006.0,0.39,0.02,0.0,0.06,Action
GC,2005.0,0.11,0.03,0.0,0.0,Action
PS2,2000.0,0.08,0.06,0.0,0.02,Racing
Wii,2007.0,0.45,0.46,0.0,0.11,Action
PS,1999.0,0.03,0.02,0.0,0.0,Racing
XOne,2014.0,0.01,0.03,0.0,0.0,Action
PS,2001.0,,0.06,0.0,0.01,Racing
PS2,2001.0,1.13,0.32,0.0,0.22,Racing
PS,1997.0,0.21,0.15,0.0,0.03,Racing
XB,2002.0,0.08,0.02,0.03,0.0,Action
PS3,2008.0,0.01,0.06,0.0,0.02,Platform
PS2,2003.0,0.22,0.17,0.0,0.06,Action
PS3,2012.0,0.6,0.18,0.0,0.11,Platform
PS4,2006.0,0.0,0.07,0.0,0.01,Platform
SNES,2007.0,1.74,0.41,0.02,1.97,Action
PS,2000.0,0.4,0.27,0.0,0.05,Racing
Wii,2009.0,0.13,0.04,0.0,0.02,Action
PSP,2012.0,0.0,0.0,0.02,0.0,Action
GC,2005.0,0.08,0.02,0.0,0.0,Action
DS,2007.0,1.49,0.0,0.0,0.11,Action
PS3,2008.0,0.05,0.0,0.0,0.0,Action
XB,2003.0,0.01,0.0,0.0,0.0,Adventure
X360,2011.0,0.06,0.04,0.0,0.01,Action
WiiU,2012.0,0.11,0.0,0.0,0.01,Action
PS3,2011.0,0.06,0.02,0.0,0.01,Racing
PS,1998.0,0.0,0.0,0.07,0.0,Adventure
GBA,2001.0,0.01,0.01,0.0,0.0,Platform
Wii,2010.0,0.15,0.15,0.0,0.03,Action
X360,2006.0,0.1,0.03,0.01,0.01,Action
PS,2000.0,0.51,0.35,0.0,0.06,Action
SNES,2008.0,1.59,0.66,1.42,0.86,Platform
XB,2004.0,0.11,0.03,0.0,0.01,Platform
PSP,2012.0,0.0,0.0,0.07,0.0,Adventure
PS3,2009.0,0.14,0.03,0.15,0.02,Action
PS,2001.0,0.23,0.16,0.0,0.03,Racing
DS,2007.0,0.0,0.0,0.05,0.0,Adventure
PS2,2008.0,0.0,0.0,0.01,0.0,Adventure
PS2,2005.0,0.18,0.14,0.05,0.05,Action
PSP,2009.0,0.0,0.0,0.01,0.0,Adventure
PC,2002.0,0.0,0.01,0.0,0.0,Action
X360,2010.0,0.0,0.0,0.03,0.0,Adventure
XB,2003.0,0.04,0.01,0.0,0.0,Racing
PS4,2015.0,0.0,0.02,0.0,0.0,Action
PS3,2014.0,0.56,0.81,0.1,0.27,Action
SAT,2003.0,0.61,0.87,0.04,0.12,Platform
GB,2001.0,0.94,0.62,0.1,0.07,Action
DS,2008.0,0.24,0.0,0.0,0.02,Adventure
PSV,2012.0,,0.13,0.0,0.06,Action
PS,1998.0,0.0,0.0,0.05,0.0,Racing
PSP,2009.0,0.39,0.0,0.0,0.0,Action
X360,2012.0,0.75,0.44,0.0,0.11,Action
X360,2011.0,0.71,0.49,0.02,0.12,Action
DS,2007.0,0.01,0.0,0.0,0.0,Action
PS3,2011.0,0.25,0.0,0.0,0.02,Racing
PSV,2014.0,0.0,0.0,0.01,0.0,Adventure
PS3,2009.0,0.11,0.15,0.0,0.06,Action
PSP,2012.0,0.0,0.0,0.05,0.0,Adventure
X360,2007.0,0.17,0.01,0.0,0.02,Action
XOne,2013.0,0.83,0.43,0.0,0.13,Action
N64,1999.0,0.05,0.01,0.0,0.0,Racing
XB,2005.0,0.03,0.01,0.0,0.0,Racing
PS2,2005.0,0.34,0.01,0.15,0.06,Action
DS,2006.0,0.06,0.02,0.0,0.01,Adventure
Wii,2007.0,1.22,0.03,0.0,0.09,Adventure
SNES,1992.0,0.66,0.17,0.35,0.03,Platform
2600,1981.0,0.36,0.02,0.0,0.0,Action
PSV,2014.0,0.0,0.0,0.03,0.0,Adventure
PC,2012.0,0.03,0.17,0.0,0.04,Action
GBA,2004.0,0.11,0.04,0.1,0.01,Racing
GC,2003.0,0.03,0.01,0.0,0.0,Action
DS,2005.0,0.09,0.0,0.0,0.01,Racing
PS3,2014.0,0.12,0.27,0.0,0.07,Action
X360,2008.0,0.32,0.35,0.0,0.08,Platform
3DS,2015.0,0.0,0.02,0.0,0.0,Action
DS,2007.0,0.1,0.0,0.0,0.01,Action
3DS,2011.0,0.07,0.07,0.0,0.01,Racing
XB,2004.0,0.34,0.08,0.0,0.02,Racing
PSP,2007.0,0.0,0.0,0.02,0.0,Adventure
GBA,2002.0,0.25,0.09,0.0,0.01,Action
PS2,2007.0,0.0,0.0,0.02,0.0,Adventure
PSV,2015.0,0.02,0.01,0.05,0.01,Action
PS,1997.0,0.03,0.02,0.0,0.0,Action
PS4,2015.0,0.04,0.13,0.03,0.03,Racing
PS4,2016.0,0.03,0.05,0.0,0.01,Racing
3DS,2015.0,0.0,0.0,0.05,0.0,Action
X360,2014.0,0.06,0.14,0.0,0.02,Racing
PS2,2003.0,0.35,0.27,0.0,0.09,Action
3DS,2016.0,0.0,0.0,0.22,0.0,Action
GC,2002.0,0.23,0.06,0.0,0.01,Platform
NES,1986.0,0.53,0.12,1.09,0.02,Platform
PS3,2009.0,0.08,0.06,0.0,0.02,Action
PS,2000.0,0.45,0.31,0.0,0.05,Racing
PS3,2015.0,0.16,0.15,0.0,0.06,Action
Wii,2010.0,0.06,0.0,0.0,0.0,Racing
PS2,2002.0,0.15,0.12,0.0,0.04,Action
XB,2003.0,0.08,0.03,0.03,0.0,Action
TG16,2006.0,0.27,0.38,0.31,0.98,Adventure
PS2,,0.0,0.0,0.09,0.0,Action
PS2,2000.0,0.66,0.52,0.15,0.17,Racing
PS,2000.0,0.11,0.08,0.0,0.01,Adventure
NES,1983.0,0.51,0.12,0.45,0.02,Platform
2600,1983.0,0.27,0.02,0.0,0.0,Action
GC,2003.0,0.01,0.0,0.0,0.0,Racing
PC,2011.0,0.03,0.01,0.0,0.0,Action
GC,2003.0,0.06,0.02,0.0,0.0,Action
Wii,2009.0,0.84,0.04,0.0,0.07,Action
X360,2012.0,0.0,0.0,0.02,0.0,Action
XOne,2016.0,0.02,0.01,0.0,0.0,Adventure
X360,2008.0,0.65,0.22,0.05,0.1,Action
PS3,2008.0,0.09,0.03,0.0,0.02,Adventure
3DS,2012.0,3.66,3.14,2.47,0.63,Platform
PSP,2011.0,0.1,0.11,0.29,0.06,Action
PS2,2005.0,0.34,0.01,0.0,0.06,Adventure
PC,2009.0,0.01,0.04,0.0,0.01,Action
Wii,2008.0,0.15,0.01,0.03,0.01,Action
Wii,2011.0,0.02,0.0,0.0,0.0,Racing
PS3,2015.0,0.0,0.0,0.03,0.0,Adventure
PS2,2002.0,0.0,0.0,0.02,0.0,Action
GBA,2005.0,0.06,0.02,0.0,0.0,Adventure
XB,2005.0,0.68,0.38,0.0,0.05,Action
PSP,,0.0,0.0,0.03,0.0,Adventure
DS,2008.0,0.0,0.0,0.03,0.0,Adventure
X360,2011.0,0.37,0.13,0.0,0.04,Racing
PS,1998.0,0.03,0.02,0.07,0.01,Adventure
PSV,2016.0,0.0,0.0,0.02,0.0,Action
SNES,1995.0,0.0,0.0,0.31,0.0,Platform
3DS,2012.0,0.03,0.0,0.0,0.0,Adventure
PSP,2010.0,0.14,0.36,0.0,0.18,Action
Wii,2010.0,0.15,0.06,0.0,0.02,Adventure
GBA,,0.1,0.04,0.0,0.0,Platform
PS,1996.0,0.08,0.06,0.0,0.01,Adventure
Wii,2008.0,0.49,0.02,0.0,0.04,Platform
PS2,2006.0,0.0,0.0,0.26,0.0,Action
X360,2005.0,0.0,0.0,0.01,0.0,Action
DS,2007.0,0.0,0.0,0.12,0.0,Adventure
PS2,1987.0,0.14,0.45,0.55,0.42,Racing
Wii,2008.0,0.45,0.0,0.0,0.03,Adventure
PS2,2003.0,0.04,0.03,0.0,0.01,Action
X360,2012.0,0.38,0.15,0.0,0.05,Adventure
PS3,2011.0,1.27,1.29,0.12,0.49,Adventure
PS3,2012.0,0.48,0.62,0.06,0.26,Action
DS,2008.0,0.0,0.0,0.12,0.0,Adventure
PSV,2015.0,0.0,0.0,0.02,0.0,Action
DS,2008.0,0.0,0.0,0.1,0.0,Adventure
PS2,2006.0,0.01,0.01,0.0,0.0,Platform
3DS,2013.0,0.0,0.0,0.05,0.0,Action
PS2,2005.0,0.05,0.04,0.0,0.01,Platform
X360,2006.0,0.11,0.01,0.0,0.01,Action
PSP,2006.0,0.0,0.0,0.02,0.0,Adventure
PS3,2006.0,0.0,0.0,0.12,0.0,Action
SNES,2015.0,1.87,1.08,1.24,1.75,Platform
GBA,,0.0,0.0,0.06,0.0,Action
